AvgSpotLen	BioSample	Experiment	Instrument	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	biomaterial_provider	cell_line	cell_type	source_name	treated_with	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study
152	SAMN03318796	SRX860091	NextSeq 500	2015-02-02	29	14	Homo sapiens	SRR1780931	SRS831656	GSM1597311	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318888	SRX860092	NextSeq 500	2015-02-02	62	30	Homo sapiens	SRR1780932	SRS831657	GSM1597312	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318996	SRX860093	NextSeq 500	2015-02-02	44	21	Homo sapiens	SRR1780933	SRS831672	GSM1597313	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318947	SRX860094	NextSeq 500	2015-02-02	132	62	Homo sapiens	SRR1780934	SRS831658	GSM1597314	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318995	SRX860095	NextSeq 500	2015-02-02	31	14	Homo sapiens	SRR1780935	SRS831659	GSM1597315	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318817	SRX860096	NextSeq 500	2015-02-02	72	34	Homo sapiens	SRR1780936	SRS831675	GSM1597316	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318821	SRX860097	NextSeq 500	2015-02-02	44	21	Homo sapiens	SRR1780937	SRS831679	GSM1597317	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318896	SRX860098	NextSeq 500	2015-02-02	34	16	Homo sapiens	SRR1780938	SRS831682	GSM1597318	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318767	SRX860099	NextSeq 500	2015-02-02	21	10	Homo sapiens	SRR1780939	SRS831683	GSM1597319	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318967	SRX860100	NextSeq 500	2015-02-02	60	28	Homo sapiens	SRR1780940	SRS831681	GSM1597320	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318945	SRX860101	NextSeq 500	2015-02-02	86	41	Homo sapiens	SRR1780941	SRS831684	GSM1597321	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318922	SRX860102	NextSeq 500	2015-02-02	63	29	Homo sapiens	SRR1780942	SRS831676	GSM1597322	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318938	SRX860103	NextSeq 500	2015-02-02	76	35	Homo sapiens	SRR1780943	SRS831677	GSM1597323	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318897	SRX860104	NextSeq 500	2015-02-02	23	10	Homo sapiens	SRR1780944	SRS831678	GSM1597324	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319049	SRX860105	NextSeq 500	2015-02-02	26	12	Homo sapiens	SRR1780945	SRS831680	GSM1597325	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319060	SRX860106	NextSeq 500	2015-02-02	74	34	Homo sapiens	SRR1780946	SRS831685	GSM1597326	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318978	SRX860107	NextSeq 500	2015-02-02	68	32	Homo sapiens	SRR1780947	SRS831686	GSM1597327	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318744	SRX860108	NextSeq 500	2015-02-02	68	31	Homo sapiens	SRR1780948	SRS831690	GSM1597328	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318958	SRX860109	NextSeq 500	2015-02-02	36	17	Homo sapiens	SRR1780949	SRS831687	GSM1597329	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319023	SRX860110	NextSeq 500	2015-02-02	30	14	Homo sapiens	SRR1780950	SRS831692	GSM1597330	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319004	SRX860111	NextSeq 500	2015-02-02	47	22	Homo sapiens	SRR1780951	SRS831688	GSM1597331	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319055	SRX860112	NextSeq 500	2015-02-02	29	13	Homo sapiens	SRR1780952	SRS831691	GSM1597332	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318848	SRX860113	NextSeq 500	2015-02-02	85	39	Homo sapiens	SRR1780953	SRS831689	GSM1597333	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318930	SRX860114	NextSeq 500	2015-02-02	115	53	Homo sapiens	SRR1780954	SRS831700	GSM1597334	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318936	SRX860115	NextSeq 500	2015-02-02	43	21	Homo sapiens	SRR1780955	SRS831693	GSM1597335	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318829	SRX860116	NextSeq 500	2015-02-02	30	14	Homo sapiens	SRR1780956	SRS831694	GSM1597336	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318734	SRX860117	NextSeq 500	2015-02-02	42	20	Homo sapiens	SRR1780957	SRS831695	GSM1597337	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318949	SRX860118	NextSeq 500	2015-02-02	67	32	Homo sapiens	SRR1780958	SRS831705	GSM1597338	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318953	SRX860119	NextSeq 500	2015-02-02	68	33	Homo sapiens	SRR1780959	SRS831706	GSM1597339	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318732	SRX860120	NextSeq 500	2015-02-02	14	6	Homo sapiens	SRR1780960	SRS831707	GSM1597340	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319064	SRX860121	NextSeq 500	2015-02-02	66	31	Homo sapiens	SRR1780961	SRS831696	GSM1597341	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319047	SRX860122	NextSeq 500	2015-02-03	28	13	Homo sapiens	SRR1780962	SRS831699	GSM1597342	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318825	SRX860123	NextSeq 500	2015-02-03	25	12	Homo sapiens	SRR1780963	SRS831697	GSM1597343	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318806	SRX860124	NextSeq 500	2015-02-03	44	21	Homo sapiens	SRR1780964	SRS831698	GSM1597344	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319042	SRX860125	NextSeq 500	2015-02-03	51	25	Homo sapiens	SRR1780965	SRS831701	GSM1597345	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318913	SRX860126	NextSeq 500	2015-02-03	22	10	Homo sapiens	SRR1780966	SRS831703	GSM1597346	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318766	SRX860127	NextSeq 500	2015-02-03	55	25	Homo sapiens	SRR1780967	SRS831702	GSM1597347	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318990	SRX860128	NextSeq 500	2015-02-03	39	18	Homo sapiens	SRR1780968	SRS831704	GSM1597348	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318758	SRX860129	NextSeq 500	2015-02-03	41	19	Homo sapiens	SRR1780969	SRS831710	GSM1597349	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319039	SRX860130	NextSeq 500	2015-02-03	18	8	Homo sapiens	SRR1780970	SRS831708	GSM1597350	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318810	SRX860131	NextSeq 500	2015-02-03	59	28	Homo sapiens	SRR1780971	SRS831709	GSM1597351	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318789	SRX860132	NextSeq 500	2015-02-03	21	9	Homo sapiens	SRR1780972	SRS831714	GSM1597352	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318797	SRX860133	NextSeq 500	2015-02-03	17	7	Homo sapiens	SRR1780973	SRS831715	GSM1597353	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318751	SRX860134	NextSeq 500	2015-02-03	24	11	Homo sapiens	SRR1780974	SRS831713	GSM1597354	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319050	SRX860135	NextSeq 500	2015-02-03	58	27	Homo sapiens	SRR1780975	SRS831711	GSM1597355	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319038	SRX860136	NextSeq 500	2015-02-03	45	21	Homo sapiens	SRR1780976	SRS831712	GSM1597356	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318726	SRX860137	NextSeq 500	2015-02-03	45	21	Homo sapiens	SRR1780977	SRS831720	GSM1597357	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318774	SRX860138	NextSeq 500	2015-02-03	74	34	Homo sapiens	SRR1780978	SRS831717	GSM1597358	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317580	SRX860139	NextSeq 500	2015-02-03	54	26	Homo sapiens	SRR1780979	SRS831716	GSM1597359	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317536	SRX860140	NextSeq 500	2015-02-03	87	41	Homo sapiens	SRR1780980	SRS831722	GSM1597360	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317682	SRX860141	NextSeq 500	2015-02-03	52	24	Homo sapiens	SRR1780981	SRS831721	GSM1597361	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317562	SRX860142	NextSeq 500	2015-02-03	109	51	Homo sapiens	SRR1780982	SRS831718	GSM1597362	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317701	SRX860143	NextSeq 500	2015-02-03	56	27	Homo sapiens	SRR1780983	SRS831719	GSM1597363	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318813	SRX860144	NextSeq 500	2015-02-03	70	33	Homo sapiens	SRR1780984	SRS831726	GSM1597364	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318731	SRX860145	NextSeq 500	2015-02-03	38	17	Homo sapiens	SRR1780985	SRS831723	GSM1597365	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318898	SRX860146	NextSeq 500	2015-02-03	30	13	Homo sapiens	SRR1780986	SRS831727	GSM1597366	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318993	SRX860147	NextSeq 500	2015-02-03	48	22	Homo sapiens	SRR1780987	SRS831730	GSM1597367	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318743	SRX860148	NextSeq 500	2015-02-03	39	18	Homo sapiens	SRR1780988	SRS831725	GSM1597368	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318909	SRX860149	NextSeq 500	2015-02-03	53	25	Homo sapiens	SRR1780989	SRS831724	GSM1597369	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318950	SRX860150	NextSeq 500	2015-02-03	35	16	Homo sapiens	SRR1780990	SRS831729	GSM1597370	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318940	SRX860151	NextSeq 500	2015-02-03	105	49	Homo sapiens	SRR1780991	SRS831728	GSM1597371	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318973	SRX860152	NextSeq 500	2015-02-03	104	51	Homo sapiens	SRR1780992	SRS831732	GSM1597372	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318927	SRX860153	NextSeq 500	2015-02-03	34	15	Homo sapiens	SRR1780993	SRS831733	GSM1597373	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318822	SRX860154	NextSeq 500	2015-02-03	78	38	Homo sapiens	SRR1780994	SRS831731	GSM1597374	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318972	SRX860155	NextSeq 500	2015-02-03	53	27	Homo sapiens	SRR1780995	SRS831734	GSM1597375	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319045	SRX860156	NextSeq 500	2015-02-03	18	8	Homo sapiens	SRR1780996	SRS831735	GSM1597376	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319007	SRX860157	NextSeq 500	2015-02-03	29	14	Homo sapiens	SRR1780997	SRS831736	GSM1597377	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318932	SRX860158	NextSeq 500	2015-02-03	5	2	Homo sapiens	SRR1780998	SRS831738	GSM1597378	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319083	SRX860159	NextSeq 500	2015-02-03	37	17	Homo sapiens	SRR1780999	SRS831737	GSM1597379	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319054	SRX860160	NextSeq 500	2015-02-03	8	4	Homo sapiens	SRR1781000	SRS831739	GSM1597380	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318814	SRX860161	NextSeq 500	2015-02-03	56	26	Homo sapiens	SRR1781001	SRS831740	GSM1597381	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317627	SRX860162	NextSeq 500	2015-02-03	29	13	Homo sapiens	SRR1781002	SRS831741	GSM1597382	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317594	SRX860163	NextSeq 500	2015-02-03	41	19	Homo sapiens	SRR1781003	SRS831742	GSM1597383	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317593	SRX860164	NextSeq 500	2015-02-03	44	20	Homo sapiens	SRR1781004	SRS831743	GSM1597384	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317455	SRX860165	NextSeq 500	2015-02-03	42	20	Homo sapiens	SRR1781005	SRS831744	GSM1597385	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319077	SRX860166	NextSeq 500	2015-02-03	44	21	Homo sapiens	SRR1781006	SRS831746	GSM1597386	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319018	SRX860167	NextSeq 500	2015-02-03	20	9	Homo sapiens	SRR1781007	SRS831745	GSM1597387	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318966	SRX860168	NextSeq 500	2015-02-03	43	20	Homo sapiens	SRR1781008	SRS831747	GSM1597388	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317616	SRX860169	NextSeq 500	2015-02-03	28	13	Homo sapiens	SRR1781009	SRS831748	GSM1597389	ATCC	K562	chronic myeloid leukemia cells	singles-K562-JNKi	a Jun kinase inhibitor	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
